eval_id,eval_type,expected_source,question,gold_document_unit_ids,original_top5_ids,original_top5_sources,source_aware_top5_ids,source_aware_hit_at_1,source_aware_hit_at_3,source_aware_hit_at_5,source_aware_rr,source_aware_ndcg_at_5,source_aware_first_match_rank,latency_sec
FAQ_INDEXED_RETRIEVAL_0080,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ماهي أهداف برنامج نطاقات المطور؟,6ff8acc0f00c04a8f3c3b9e2c931e422728b201f017c40a3a5bba243c8b4e188,6ff8acc0f00c04a8f3c3b9e2c931e422728b201f017c40a3a5bba243c8b4e188|c2f5ec9f530b9b0a4fe988a3bb659b66f6150627815e264eb336c9214c6c95cd|e252e77fb4c76780bb6f5d884ce9327a271a6116de92fd8a662619b9ddca76a8|55d737f053a451b815f4044e6a78d2c032ce8c42b65ee3a20a016f729275f20f|a77d772943ede2cbc519ffd5ca0ed0e1566eff8641c3bd1a214a75acd0ed95b4,faq|faq|faq|faq|faq,6ff8acc0f00c04a8f3c3b9e2c931e422728b201f017c40a3a5bba243c8b4e188|c2f5ec9f530b9b0a4fe988a3bb659b66f6150627815e264eb336c9214c6c95cd|e252e77fb4c76780bb6f5d884ce9327a271a6116de92fd8a662619b9ddca76a8|55d737f053a451b815f4044e6a78d2c032ce8c42b65ee3a20a016f729275f20f|a77d772943ede2cbc519ffd5ca0ed0e1566eff8641c3bd1a214a75acd0ed95b4,1,1,1,1.0,1.0,1.0,0.43141627311706543
FAQ_INDEXED_RETRIEVAL_0081,faq_paraphrase_retrieval,faq,أريد معرفة سبب الاختلاف بين عدد السعوديين المسجلين ونسبة التوطين؟,e8512748c0e7ce03d453db0ba2e4229bb8bb15c7ffc55cfcf405331738f88ae2,e8512748c0e7ce03d453db0ba2e4229bb8bb15c7ffc55cfcf405331738f88ae2|4d8bd66609338bbd86b8d16b670c72dccae126f2a50a9a1f3faad11f4c6633e6|c96352320e519533ec7ed00a5e843a2ee414629ea6586cd6b059bf28e7644f94|55d737f053a451b815f4044e6a78d2c032ce8c42b65ee3a20a016f729275f20f|8625f9bde4c32fc657c5b87bb02f1db2fe9eb7ecab856118316c8b04083c709e,faq|faq|faq|faq|faq,e8512748c0e7ce03d453db0ba2e4229bb8bb15c7ffc55cfcf405331738f88ae2|4d8bd66609338bbd86b8d16b670c72dccae126f2a50a9a1f3faad11f4c6633e6|c96352320e519533ec7ed00a5e843a2ee414629ea6586cd6b059bf28e7644f94|55d737f053a451b815f4044e6a78d2c032ce8c42b65ee3a20a016f729275f20f|8625f9bde4c32fc657c5b87bb02f1db2fe9eb7ecab856118316c8b04083c709e,1,1,1,1.0,1.0,1.0,0.25583839416503906
FAQ_INDEXED_RETRIEVAL_0082,faq_paraphrase_retrieval,faq,هل يستطيع للمستخدمين الوصول إلى قائمة عملياته او معاملاته السابقة في البوابة؟,997786c2afac562ec79bc67ca6adb8bf3d6b62231732f50c7390d340cf169e3a,997786c2afac562ec79bc67ca6adb8bf3d6b62231732f50c7390d340cf169e3a|05543c0820c2cfa8fe2d9b672fd36dff12388d0aafda49c6978f1364b7e99054|302be7a68fdb250526324c51d10519a63a0be5af74182ca175da01c1c59f158a|888e39bfc2f21b2ed78d3b648d26150c9737ce04a7004010d898d7d433c9a117|3bd22efd40a50fd37fe62428fe33778eb4918ea6a0fa8dd2e47cea459f83d393,faq|faq|faq|faq|faq,997786c2afac562ec79bc67ca6adb8bf3d6b62231732f50c7390d340cf169e3a|05543c0820c2cfa8fe2d9b672fd36dff12388d0aafda49c6978f1364b7e99054|302be7a68fdb250526324c51d10519a63a0be5af74182ca175da01c1c59f158a|888e39bfc2f21b2ed78d3b648d26150c9737ce04a7004010d898d7d433c9a117|3bd22efd40a50fd37fe62428fe33778eb4918ea6a0fa8dd2e47cea459f83d393,1,1,1,1.0,1.0,1.0,0.3566100597381592
FAQ_INDEXED_RETRIEVAL_0083,faq_paraphrase_retrieval,faq,هل يستطيع تفعيل بند التنافسية في عقد العمل؟,a5c97c0a44012239497929539ec3ce025b26c4344a3df4a284a9f39e8dbc6a78,a5c97c0a44012239497929539ec3ce025b26c4344a3df4a284a9f39e8dbc6a78|4f2961046b5fffdc637e2b7de4dfb1fd862ccc7b9f3069349681b04ff17df638|dbbeba8d4f9910bcd65ecb259ee92e14fbecd8072fd7ecbdeb15c471cdabd0b7|bee1fb7779d1e1a0fe8219edb2c57c3a92726d0ab584775eddc0df60a5cfa1fc|b805acbcbc383af4357c91cf97b6afc27f93b9508ee9d9f380ab8dce759a4a17,faq|legal_article|legal_article|faq|legal_article,a5c97c0a44012239497929539ec3ce025b26c4344a3df4a284a9f39e8dbc6a78|bee1fb7779d1e1a0fe8219edb2c57c3a92726d0ab584775eddc0df60a5cfa1fc,1,1,1,1.0,1.0,1.0,0.6838202476501465
FAQ_INDEXED_RETRIEVAL_0084,faq_paraphrase_retrieval,faq,هل يستطيع نقل العمالة داخل الكيان الواحد؟,a820055843ea72d03dd636cd0ff8e31f0f0c737407dfbc5d535885f31026f53e,a820055843ea72d03dd636cd0ff8e31f0f0c737407dfbc5d535885f31026f53e|6a30df7865f90dadecdd709f24dd98f00be8abb85e91ca51942da843d45e4383|b0ba92ac7c9f773c8c38209272d49570f60ed5f90a4bf7ab85545435733fed29|b8e699b65e126eec6c2a6e2e22484f6a221c2e71cf6e836f5255a51f5106736d|7730de6f169de0c617b71e2a7fe6f62d9d774fed4f76295d1398c4073b6315c1,faq|faq|faq|faq|faq,a820055843ea72d03dd636cd0ff8e31f0f0c737407dfbc5d535885f31026f53e|6a30df7865f90dadecdd709f24dd98f00be8abb85e91ca51942da843d45e4383|b0ba92ac7c9f773c8c38209272d49570f60ed5f90a4bf7ab85545435733fed29|b8e699b65e126eec6c2a6e2e22484f6a221c2e71cf6e836f5255a51f5106736d|7730de6f169de0c617b71e2a7fe6f62d9d774fed4f76295d1398c4073b6315c1,1,1,1,1.0,1.0,1.0,0.2588479518890381
FAQ_INDEXED_RETRIEVAL_0085,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ماهو الحجم الأقصى للملف المرفق؟,d6b94582e78a198a569922a3c7bc9b0d7731da01c60cfa15ba38c2342912e63d,d6b94582e78a198a569922a3c7bc9b0d7731da01c60cfa15ba38c2342912e63d|7d9800b86c97b37a291129c538885907116b08a8cd16c950c1e3687a7ed6c75d|9f507b861b1f7a3e2c413966aabdff811ce87e2fe1b4441186dcad7b08ffdcba|3faa40187393f2d6ff9b6d6cec0e6873173fe08352831d7a7e1d883f3a7db2a8|519975c6e1d666802afd82015e412a87b72ebfc35625c9b31491a21d624d28d1,faq|faq|faq|legal_article|faq,d6b94582e78a198a569922a3c7bc9b0d7731da01c60cfa15ba38c2342912e63d|7d9800b86c97b37a291129c538885907116b08a8cd16c950c1e3687a7ed6c75d|9f507b861b1f7a3e2c413966aabdff811ce87e2fe1b4441186dcad7b08ffdcba|519975c6e1d666802afd82015e412a87b72ebfc35625c9b31491a21d624d28d1,1,1,1,1.0,1.0,1.0,0.47843194007873535
FAQ_INDEXED_RETRIEVAL_0086,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: الأسئلة الشائعة لخدمة التأشيرات المهنية الفورية؟,5f9d83f3a575df27540c8d3c4af388bf61fa5012001bbe0fd410b39adb2d5204,5f9d83f3a575df27540c8d3c4af388bf61fa5012001bbe0fd410b39adb2d5204|b6f54dcbbc2a7f9667836c5de258646e984a10e60655194ded7c683d07b3a7d0|ac0493e4a60d1923d3e181202d0bfd389b31023b65ec159be502aee177c1a7a3|519975c6e1d666802afd82015e412a87b72ebfc35625c9b31491a21d624d28d1|e5a315c313237e2a3ecb1a1d6fee789de025ab7b8f43675c09703082f30a4186,faq|faq|faq|faq|faq,5f9d83f3a575df27540c8d3c4af388bf61fa5012001bbe0fd410b39adb2d5204|b6f54dcbbc2a7f9667836c5de258646e984a10e60655194ded7c683d07b3a7d0|ac0493e4a60d1923d3e181202d0bfd389b31023b65ec159be502aee177c1a7a3|519975c6e1d666802afd82015e412a87b72ebfc35625c9b31491a21d624d28d1|e5a315c313237e2a3ecb1a1d6fee789de025ab7b8f43675c09703082f30a4186,1,1,1,1.0,1.0,1.0,0.4749009609222412
FAQ_INDEXED_RETRIEVAL_0087,faq_paraphrase_retrieval,faq,أريد معرفة المدة المسموحة لممثل المنشأة لرفع ملف حماية الأجور؟,0362b9a41737b2d8bf2a6e7825bdaf70ea412e6d88539550e7ac62444d5836cf,0362b9a41737b2d8bf2a6e7825bdaf70ea412e6d88539550e7ac62444d5836cf|782454a8db80146aae7845dbc2fe9da819116345f559bc36f028b43a637b4258|526b95b2ca5ad1d583482ecac5fce9a76fd2e73a007a7725fa729760908db4e6|93994a1a5918147635a7d53dbaba0ff7cbc78e10e18b3f54350ce4c47a189a4a|8625f9bde4c32fc657c5b87bb02f1db2fe9eb7ecab856118316c8b04083c709e,faq|faq|faq|faq|faq,0362b9a41737b2d8bf2a6e7825bdaf70ea412e6d88539550e7ac62444d5836cf|782454a8db80146aae7845dbc2fe9da819116345f559bc36f028b43a637b4258|526b95b2ca5ad1d583482ecac5fce9a76fd2e73a007a7725fa729760908db4e6|93994a1a5918147635a7d53dbaba0ff7cbc78e10e18b3f54350ce4c47a189a4a|8625f9bde4c32fc657c5b87bb02f1db2fe9eb7ecab856118316c8b04083c709e,1,1,1,1.0,1.0,1.0,0.3052818775177002
FAQ_INDEXED_RETRIEVAL_0088,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: مستخدم توفرت لديه مؤهلات المرتبة الأولى وبعد تعيينه عليها رفض المباشرة ويرغب البقاء على وظيفته السابقة كمستخدم ما مدى إمكانية ذلك؟,ac4eeab9409b473030b82e137ff0851bb945c40b87e738945a0d196219e8ce09,ac4eeab9409b473030b82e137ff0851bb945c40b87e738945a0d196219e8ce09|c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f|4148ec449d75bd487a957b9174cedbddad8ac663125b8cb4baadfe4f9896054d|5107dac49f2f062efde03d2678c519400560af163fc12ecad735831b7cec76ab|3dacb6130dfad2de95214b8811eb7101ce3ef05a4b97cfb5e0ddfae55adc5e69,faq|faq|faq|faq|faq,ac4eeab9409b473030b82e137ff0851bb945c40b87e738945a0d196219e8ce09|c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f|4148ec449d75bd487a957b9174cedbddad8ac663125b8cb4baadfe4f9896054d|5107dac49f2f062efde03d2678c519400560af163fc12ecad735831b7cec76ab|3dacb6130dfad2de95214b8811eb7101ce3ef05a4b97cfb5e0ddfae55adc5e69,1,1,1,1.0,1.0,1.0,0.3425638675689697
FAQ_INDEXED_RETRIEVAL_0089,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: موظفة صدر قرار بتعيينها ومن ثم وضعت مولوداً. ما مدى إمكانية مباشرتها للعمل ومنحها إجازة وضع وفقاً للمادة (151) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية؟,82bec04f14c8c77d13a484794caea9b885b0eec58a2d553a190e5a40f46708b8,82bec04f14c8c77d13a484794caea9b885b0eec58a2d553a190e5a40f46708b8|a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97|249aa47cac4c0c9eb5adaa76941e8a8ccdbc28cab7a3fa6b9cc66c8e416b447f|f78c7a20624242767dddccdc59bd670cf10d2d70435c71af220775db1ec43977|2ff7c87f04facf411834ccf5247bc8aa12d0000489e7695bed65606cbb993a70,faq|faq|faq|faq|faq,82bec04f14c8c77d13a484794caea9b885b0eec58a2d553a190e5a40f46708b8|a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97|249aa47cac4c0c9eb5adaa76941e8a8ccdbc28cab7a3fa6b9cc66c8e416b447f|f78c7a20624242767dddccdc59bd670cf10d2d70435c71af220775db1ec43977|2ff7c87f04facf411834ccf5247bc8aa12d0000489e7695bed65606cbb993a70,1,1,1,1.0,1.0,1.0,0.3213677406311035
FAQ_INDEXED_RETRIEVAL_0090,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ما مدى استحقاق الموظف الذي يشغل وظيفة خاضعة لنظام مباشرة الأموال العامة ويمارس عمل وظيفة أخرى خاضعة لنفس النظام لمكافأة مباشرة الأموال العامة؟,25d1087447d53f0cc4674a286d5e39b7dad521cb4312e49ff1cbfad5d51c260b,25d1087447d53f0cc4674a286d5e39b7dad521cb4312e49ff1cbfad5d51c260b|6b46401a147301869cc66fcf529200921b50b922238c92c59043448b04b48482|33c5d8cacdbd239002277bf4a27bb8a37b3aa4c4d8e0cc4483e26346117900f5|d14e09f8ab02a92353ec382647fa56af1e11be033de5f0e5b98ad8edb31c446e|c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f,faq|faq|faq|faq|faq,25d1087447d53f0cc4674a286d5e39b7dad521cb4312e49ff1cbfad5d51c260b|6b46401a147301869cc66fcf529200921b50b922238c92c59043448b04b48482|33c5d8cacdbd239002277bf4a27bb8a37b3aa4c4d8e0cc4483e26346117900f5|d14e09f8ab02a92353ec382647fa56af1e11be033de5f0e5b98ad8edb31c446e|c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f,1,1,1,1.0,1.0,1.0,0.7362468242645264
FAQ_INDEXED_RETRIEVAL_0091,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ما مدى استحقاق الموظف لبدل الترحيل المنصوص عليه بالمادة (39/أ) من لائحة الحقوق والمزايا المالية إذا تم تعيينه خارج مقر عمله بموجب المؤهل العلمي الحاصل عليه وهو على رأس العمل؟,c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f,c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f|5b87145d53f6e42bb77d0b3659f225a8caf02ac5e8410dbd33c93193f2bc89dd|28c7e1dfc1f40ebb7b007a201360d537c4fc081c6d57f7bcda5166491de1ba69|7f703e904ef315474ca52b6a1a7dec42df2957512b7d2c54d031da523ec7d4ad|d20ed6646bcf5a6caae04a28e9dcfeadc87bd89cd8dae8f75ec1748943f58126,faq|faq|faq|faq|faq,c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f|5b87145d53f6e42bb77d0b3659f225a8caf02ac5e8410dbd33c93193f2bc89dd|28c7e1dfc1f40ebb7b007a201360d537c4fc081c6d57f7bcda5166491de1ba69|7f703e904ef315474ca52b6a1a7dec42df2957512b7d2c54d031da523ec7d4ad|d20ed6646bcf5a6caae04a28e9dcfeadc87bd89cd8dae8f75ec1748943f58126,1,1,1,1.0,1.0,1.0,0.348876953125
FAQ_INDEXED_RETRIEVAL_0092,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ما مدى امكانية احتساب الخدمة العسكرية السابقة لموظف إلى خدمته الحالية المدنية وذلك من أجل اكمال مدة الخدمة الحكومية اللازمة كشرط من شروط من الإجازة الدراسية؟,4df8ea1b9d522f847f212702b3f31e419bdd1d5ba6a3b9eb42f517ee55234f0a,4df8ea1b9d522f847f212702b3f31e419bdd1d5ba6a3b9eb42f517ee55234f0a|1a954aec6b935df7e130a15856a4e83e14bd42ac0a7a5b268a1680e46c582de6|4c666e2af295f5f6f063298a688149cb190209584fcc7dfe416f63d8a6a1df38|ed2746a2271aa97dcb27c2cde2e8243a71b6fb872ff674be1754bd219a76ea98|70e593cdc305eb04b074e4b3b1333707a795281edb2e76896477491650087c69,faq|faq|faq|faq|faq,4df8ea1b9d522f847f212702b3f31e419bdd1d5ba6a3b9eb42f517ee55234f0a|1a954aec6b935df7e130a15856a4e83e14bd42ac0a7a5b268a1680e46c582de6|4c666e2af295f5f6f063298a688149cb190209584fcc7dfe416f63d8a6a1df38|ed2746a2271aa97dcb27c2cde2e8243a71b6fb872ff674be1754bd219a76ea98|70e593cdc305eb04b074e4b3b1333707a795281edb2e76896477491650087c69,1,1,1,1.0,1.0,1.0,0.3165311813354492
FAQ_INDEXED_RETRIEVAL_0093,faq_paraphrase_retrieval,faq,أريد معرفة ما إذا كان يصرف بدل طبيعة عمل للنساخ وبدل تفرغ للأطباء والصيادلة لمن يتم التعاقد معهم وفق المادة (28) من لائحة الحقوق والمزايا المالية؟,cf74f6e31bca770701e3e8bb9452a90286d9a8aa1e4cdbdbd4d878d4bcdc6f54,cf74f6e31bca770701e3e8bb9452a90286d9a8aa1e4cdbdbd4d878d4bcdc6f54|b76ea04712c59028bb223bbf40e23918f0f83b5df12af4d870883b02fc349733|9e95895196361a82b562857783e8638884b8e7d37554d59413470e87fffd2b5b|127fc56a7c5ed2b3cc81ee2c950fe475535c6cf2877d401ebce2be129c7b1310|d20ed6646bcf5a6caae04a28e9dcfeadc87bd89cd8dae8f75ec1748943f58126,faq|faq|faq|faq|faq,cf74f6e31bca770701e3e8bb9452a90286d9a8aa1e4cdbdbd4d878d4bcdc6f54|b76ea04712c59028bb223bbf40e23918f0f83b5df12af4d870883b02fc349733|9e95895196361a82b562857783e8638884b8e7d37554d59413470e87fffd2b5b|127fc56a7c5ed2b3cc81ee2c950fe475535c6cf2877d401ebce2be129c7b1310|d20ed6646bcf5a6caae04a28e9dcfeadc87bd89cd8dae8f75ec1748943f58126,1,1,1,1.0,1.0,1.0,0.46812868118286133
FAQ_INDEXED_RETRIEVAL_0094,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ماذا يترتب عند اصدار اشعار أهلية القبول وعدم الالتحاق بالمركز؟,9c57c419113bf7b52822e145945defdfd6aa0adf376acb17e1f7966ebbe49893,9c57c419113bf7b52822e145945defdfd6aa0adf376acb17e1f7966ebbe49893|4a566b122798e87b12b980d3b9ed980e9f2afeb409dd4641cd18e30306d90909|84ac9103b80802e1546c4996c039afafed40a46d7138b7275465e7bb3370ff47|1288af014fd6af6f270f62cc3eaae3db93585a0f7436c1b04bbe7bcaf5eb5c8b|fe8036eac0c0ba1f7dfce67fb8f7b51cca0aefb2b07c16c8cf95f0b275acbee1,faq|faq|faq|faq|faq,9c57c419113bf7b52822e145945defdfd6aa0adf376acb17e1f7966ebbe49893|4a566b122798e87b12b980d3b9ed980e9f2afeb409dd4641cd18e30306d90909|84ac9103b80802e1546c4996c039afafed40a46d7138b7275465e7bb3370ff47|1288af014fd6af6f270f62cc3eaae3db93585a0f7436c1b04bbe7bcaf5eb5c8b|fe8036eac0c0ba1f7dfce67fb8f7b51cca0aefb2b07c16c8cf95f0b275acbee1,1,1,1,1.0,1.0,1.0,0.4789090156555176
FAQ_INDEXED_RETRIEVAL_0095,faq_paraphrase_retrieval,faq,أريد معرفة الجهة التي تتحمل نفقات السفر والإقامة لمرافق المريض في حالة كون المريض موظفاً تابعاً لإحدى الجهات الحكومية التي تؤمن العلاج الطبي مثل وزارة الحرس الوطني ووزارة الدفاع والطيران ووزارة الداخلية؟,693450ac0a98c5f1f92ceb5013d64a3a53919bf7f9bf61588f33c1f23d45dd0e,693450ac0a98c5f1f92ceb5013d64a3a53919bf7f9bf61588f33c1f23d45dd0e|4cb89bc8eba82aabfa29bd680b5a5d0f3217bc6d244a0dac90421043383cfee8|265419fd659aba56c6d2cd23b4cbc81dcb51d4272b4d7cce6e0519218f906af5|a9c61524809a4fb4fd60529fd7bb1c8a19d4ffd0a42777293b2f7bb329e81cd6|519975c6e1d666802afd82015e412a87b72ebfc35625c9b31491a21d624d28d1,faq|legal_article|faq|faq|faq,693450ac0a98c5f1f92ceb5013d64a3a53919bf7f9bf61588f33c1f23d45dd0e|265419fd659aba56c6d2cd23b4cbc81dcb51d4272b4d7cce6e0519218f906af5|a9c61524809a4fb4fd60529fd7bb1c8a19d4ffd0a42777293b2f7bb329e81cd6|519975c6e1d666802afd82015e412a87b72ebfc35625c9b31491a21d624d28d1,1,1,1,1.0,1.0,1.0,0.5118639469146729
FAQ_INDEXED_RETRIEVAL_0096,faq_paraphrase_retrieval,faq,هل يستطيع قبول الطلب دون عقد النكاح؟,d3277e2bccee03faeda135ebb8b4154ee044d813dd943cc251a09384dd387e0c,d3277e2bccee03faeda135ebb8b4154ee044d813dd943cc251a09384dd387e0c|16db1f750e0893e8af6fc674294747d6425aa19c00c239183e9a3aff78a2a7ee|5eba454702f0e063612cb5d6d44774a791231781c240e5f90e4e97f8b55b81b5|a8a22e4c8e30110d9181da2150c14a45cf885b244fc6c41cac951ddc185286cf|1b6eab8234c7882e95dd2d1aeb5b2f561e3c1fff20c3f73d3c76785fe09b13a8,faq|faq|faq|faq|legal_article,d3277e2bccee03faeda135ebb8b4154ee044d813dd943cc251a09384dd387e0c|16db1f750e0893e8af6fc674294747d6425aa19c00c239183e9a3aff78a2a7ee|5eba454702f0e063612cb5d6d44774a791231781c240e5f90e4e97f8b55b81b5|a8a22e4c8e30110d9181da2150c14a45cf885b244fc6c41cac951ddc185286cf,1,1,1,1.0,1.0,1.0,0.4499928951263428
FAQ_INDEXED_RETRIEVAL_0097,faq_paraphrase_retrieval,faq,أريد معرفة ما إذا كان تمكن البوابة والانظمة التابعة لها المستخدم من الوصول إلى البيانات الشخصية؟,05543c0820c2cfa8fe2d9b672fd36dff12388d0aafda49c6978f1364b7e99054,05543c0820c2cfa8fe2d9b672fd36dff12388d0aafda49c6978f1364b7e99054|888e39bfc2f21b2ed78d3b648d26150c9737ce04a7004010d898d7d433c9a117|3bd22efd40a50fd37fe62428fe33778eb4918ea6a0fa8dd2e47cea459f83d393|997786c2afac562ec79bc67ca6adb8bf3d6b62231732f50c7390d340cf169e3a|eae7dc8ecb1a3b0eb7b1abc4f4c192109c9b33c032020e29a803bfadeec55761,faq|faq|faq|faq|faq,05543c0820c2cfa8fe2d9b672fd36dff12388d0aafda49c6978f1364b7e99054|888e39bfc2f21b2ed78d3b648d26150c9737ce04a7004010d898d7d433c9a117|3bd22efd40a50fd37fe62428fe33778eb4918ea6a0fa8dd2e47cea459f83d393|997786c2afac562ec79bc67ca6adb8bf3d6b62231732f50c7390d340cf169e3a|eae7dc8ecb1a3b0eb7b1abc4f4c192109c9b33c032020e29a803bfadeec55761,1,1,1,1.0,1.0,1.0,0.3559110164642334
FAQ_INDEXED_RETRIEVAL_0098,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ما الفرق بين المهنة والمسمى الوظيفي؟,ffc93c9f3480ebf619ea927c43824f97b6283806a0e2ae24b2edbb1241226b11,ffc93c9f3480ebf619ea927c43824f97b6283806a0e2ae24b2edbb1241226b11|c4112d91ef914347fc42a3cbe70ec14a8c4f49653d57543431090c71d556409c|4f2961046b5fffdc637e2b7de4dfb1fd862ccc7b9f3069349681b04ff17df638|84a4ea6ef2688f7a6d64ca482e2677852748da3680abc96c5fe362ec12501940|db6a0fa7ee0340e575c80a2f79fbe0f3b8d94cb2ad880b217b817f112998b8f8,faq|faq|legal_article|legal_article|legal_article,ffc93c9f3480ebf619ea927c43824f97b6283806a0e2ae24b2edbb1241226b11|c4112d91ef914347fc42a3cbe70ec14a8c4f49653d57543431090c71d556409c,1,1,1,1.0,1.0,1.0,0.6857507228851318
FAQ_INDEXED_RETRIEVAL_0099,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: متعاقد حصل على الجنسية السعودية وتم تعيينه. ما مدى أحقيته لبدل التعيين؟,f75c9eb31fd9ee2a00f957a19cff771c0841dd3b2814a569b33c4044b5af424b,f75c9eb31fd9ee2a00f957a19cff771c0841dd3b2814a569b33c4044b5af424b|13ec72cdf8d2258939c4f1c6264dbdf05e0cade7a826e8e3c49a4331b1bb3b97|c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f|aa1fa2a2a190430afc18ea59579be3fbe350aede175d2390daaec13801a78e67|c91b6c3872f87c320cac960229321ad90710d58e53361f20475d343cc1d88d2d,faq|faq|faq|faq|legal_article,f75c9eb31fd9ee2a00f957a19cff771c0841dd3b2814a569b33c4044b5af424b|13ec72cdf8d2258939c4f1c6264dbdf05e0cade7a826e8e3c49a4331b1bb3b97|c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f|aa1fa2a2a190430afc18ea59579be3fbe350aede175d2390daaec13801a78e67,1,1,1,1.0,1.0,1.0,0.31415247917175293
FAQ_INDEXED_RETRIEVAL_0100,faq_paraphrase_retrieval,faq,أريد معرفة ما إذا كان الخدمة (التسجيل والتصنيف المهني) فورية؟,b6f54dcbbc2a7f9667836c5de258646e984a10e60655194ded7c683d07b3a7d0,b6f54dcbbc2a7f9667836c5de258646e984a10e60655194ded7c683d07b3a7d0|370296a2e31e01e77451b4345072d706cd52ba023c5d2dd2141be3e99e3de1b5|5f9d83f3a575df27540c8d3c4af388bf61fa5012001bbe0fd410b39adb2d5204|b0e58ccb77455af6b13aa31213577924e24c8a4bf058fcaba5258ec096737855|f9e3e017efaea2f7a033f06b6670dba449de0eca80368b978391d72ccc3e8a8d,faq|faq|faq|faq|faq,b6f54dcbbc2a7f9667836c5de258646e984a10e60655194ded7c683d07b3a7d0|370296a2e31e01e77451b4345072d706cd52ba023c5d2dd2141be3e99e3de1b5|5f9d83f3a575df27540c8d3c4af388bf61fa5012001bbe0fd410b39adb2d5204|b0e58ccb77455af6b13aa31213577924e24c8a4bf058fcaba5258ec096737855|f9e3e017efaea2f7a033f06b6670dba449de0eca80368b978391d72ccc3e8a8d,1,1,1,1.0,1.0,1.0,0.2793550491333008
FAQ_INDEXED_RETRIEVAL_0101,faq_paraphrase_retrieval,faq,أريد معرفة ما إذا كان من الممكن أن يؤثر دمج الأنشطة في التضييق على تعدد الأنشطة وتوسعها في سوق العمل؟,ed62b930757f9edc72e5f3d7faaee8c1bb27af23619bd321c04d8ddd5efce1a8,ed62b930757f9edc72e5f3d7faaee8c1bb27af23619bd321c04d8ddd5efce1a8|a77d772943ede2cbc519ffd5ca0ed0e1566eff8641c3bd1a214a75acd0ed95b4|6ff8acc0f00c04a8f3c3b9e2c931e422728b201f017c40a3a5bba243c8b4e188|c2f5ec9f530b9b0a4fe988a3bb659b66f6150627815e264eb336c9214c6c95cd|e8e93013a4261440dceae9398df9005888446291a38afc556b499fffce3e0f0b,faq|faq|faq|faq|faq,ed62b930757f9edc72e5f3d7faaee8c1bb27af23619bd321c04d8ddd5efce1a8|a77d772943ede2cbc519ffd5ca0ed0e1566eff8641c3bd1a214a75acd0ed95b4|6ff8acc0f00c04a8f3c3b9e2c931e422728b201f017c40a3a5bba243c8b4e188|c2f5ec9f530b9b0a4fe988a3bb659b66f6150627815e264eb336c9214c6c95cd|e8e93013a4261440dceae9398df9005888446291a38afc556b499fffce3e0f0b,1,1,1,1.0,1.0,1.0,0.28979039192199707
